userA	userB	score
jeremienuel	sbauin	5
ouriachioussama	bernardteissier	3
nicolasbraudsantoni	francoisducrocq	8
favreguillaume	frederiqueflamerie	4
antoineamarilli	romainbazile	4
prescillialagarrigue	alaincimino	3
imr	geraldineniateldacos	3
gesbert	olivierjacquot	3
laurentlopez	duflotjeanluc	4
samsond	ernoult	6
jeanfrancois	eliemichel	6
thierychanier	giselemaxit	3
cedrictemple	rousseletlouis	3
benoitpier1	glize	3
ernoult	ouriachioussama	5
sorouletpillon	huguessamyn	4
vincentdanjean	hugogimbert	4
ludivineabd	maxb	4
pierrickkoch	colettecadiou	3
louisjachiet	frederiqueflamerie	5
jeanchristophebach	guillainpotron	4
vincentdanjean	aurelienberra	7
laurablasutto	chevallierchantepie	3
elodieponcet	lestage1	3
josettelapeyre	virgileandreani	4
monnet	marieannepaveau	3
sr	vorosandre	3
stephaniegroudiev	catherinelandry	6
stephanemagnier	nicolasbraudsantoni	4
gesbert	silvanodalzilio	5
inradistodilehologne	francoislermigeaux	5
odilecontat	benoitpier1	8
ludivineabd	ackervalerie	3
charara	danielbourrion	3
jeremiedetrey	lucadefeo	3
silvanodalzilio	jeanfrancois	3
maisonobeluc	pierrefleury1	4
julienbect	leinardifrancesca	3
davidmonniaux	glize	5
julianbh	beorchia	4
matthieumoy	josettelapeyre	3
abharmach	vincentbattesti	3
pascalearaujo	darquy1	4
christophebrocquet	valeriehurtevent1	5
guycobolet1	vivienripoll	4
maisonobeluc	prescillialagarrigue	3
nikolaykovachev	mihaelasighireanu	3
isabellegouat	jeremiedetrey	3
fredericdanielluclehobey	pascaltobaly	3
francoisetruffert	juliendupredebaubigny	4
2	maicf	4
celinefouga	nicolasbraudsantoni	4
fredericmandon	huguessamyn	3
annebergez	2	5
benoitrkloeckner	olivierlegall1	3
silvanodalzilio	guycobolet1	4
antonindelpeuch	christineollendorff	5
celinesmith	alexandredouvry	3
anneclairelepicard	stornecatherine	3
isabellegouat	romainbazile	3
alainmarois	meheut	3
marieannepaveau	williamtriggs	5
chantalviala	franckinfodocbib1	3
pierremounier	celialentretien	3
pascalelalot	patricetorguet	5
patricebellot1	annecanteaut	4
charara	odilecontat	3
odilehennaut	baratault	3
allia	cypriengay	6
isabellegouat	2	4
pierre1	sebastienbenzekry	3
gesbert	sgl	6
jeanpierregesbert	antonindelpeuch	5
jeremiedetrey	aurelienberra	5
hankahensens	epristassociationdesresponsablesistdesorganismesderecherchefrancais	5
jeanbaptistemouret	christofschoch	4
mathieuperona	baratault	3
emiliebrunet	virgileprevosto	3
claudeniatel	virgileandreani	5
mathieuperona	odilebenassy2	3
jeanpierrepetard	syndicatnationaldeledition	7
gabrielscherer	dissemin	3
christophebrocquet	sorouletpillon	4
jeanfrancoislutz	juliedacos	5
odilecontat	thomaslamarche	5
cavetdominique	huguesvanbesien	3
juliengrenet1	carolinelandry	5
lacourclaire	sylvainschmitz	3
gregallaire	dsa	3
frederiquelangue	alexandrenolin	3
hankahensens	nicolaspetitdemange	3
hugol	annecanteaut	3
schwartzlionel	laurentbercot1	4
pierre1	valeryxavierlentz	5
mag	sylvaincrovisier1	3
aicardistephane	emmanuelthome	4
sgl	sylvaincrovisier1	6
gambazza	virgileandreani	3
ericf	jeanfrancoislutz	4
mariehelenedacos	pascaltobaly	4
yvesdelavilleguerin	raveau	7
hankahensens	abharmach	3
annebergez	griddock	4
barbarameazzi	pierrev	3
pierrickkoch	claudeniatel	4
claudeloverdo	romainboistel	6
arramyleroux	odilecontat	4
francoisetruffert	ralphmatthes	4
pierre1	nathalieduchange	3
maisonobeluc	yadlajoie	4
francoislermigeaux	bernardteissier	3
cavetdominique	salvetatfrancoise	3
silvanodalzilio	salvetatfrancoise	3
isabellegouat	marieannepaveau	3
bernieseek	marielaurebretin	3
claudeniatel	davidbaelde	3
christofschoch	guillaumequeruel	6
benjaminprevost	hurtersavie	3
thierryfournier	juliejanody	6
silvanodalzilio	eliemichel	4
violainev	henrigaly	4
dominiquelechaudel	antonindelpeuch	3
juliengrenet1	amicfrouvelle	3
clementtisserant	severinlemaignan	3
teodorknapik	geraldineniateldacos	5
audeleblond	catherinelandry	4
maisonobeluc	pascalearaujo	3
mariehelenedacos	frederichelein	6
clairelemercier	deputeeisabelleattard	5
magariel	coret	3
aurelienberra	fouillet	4
sandrinemalotaux	duflotjeanluc	7
marielaurebretin	pascaltobaly	4
sonneville	gregallaire	4
guillaumeaupy	ramdanikarim	3
jeanbaptistemouret	romainboistel	6
leboecla	beorchia	3
francoisxaviermas	moniqueteillaud	3
glize	davidbenoist	3
nikolaykovachev	favreguillaume	3
fredericchapoton	catherinelandry	5
christophebrocquet	thierychanier	3
marcjeanmougin	alexanderdoria	3
chevallierchantepie	alexandredouvry	3
stephanemagnier	ackervalerie	4
marcmezzarobba	pablorauzy	3
nieddu	bibliothequeuniversitairedeslanguesetcivilisations	3
hugol	olivierlegall1	6
monnet	epristassociationdesresponsablesistdesorganismesderecherchefrancais	3
huguesvanbesien	olivierlegall1	5
roux3	emmanuellehelly	3
jacquesmillet	francoislermigeaux	5
mariehelenedacos	christinekosmopoulos	7
christineleininger	cypriengay	3
pascalweil	alainberetzpresidentdeluniversitedestrasbourg	3
antoninchambolle	claudeniatel	3
benjaminbourdon	danielbourrion	3
jeannevarasco	duhamellechristophe	4
julienbect	thomaslamarche	3
arnaudferraris	roux3	6
stephanebortzmeyer	odilebenassy2	4
prescillialagarrigue	fabienmalbet	3
magariel	romainboistel	4
thierryfournier	glize	3
mariehelenedacos	christineleininger	3
thomasblanchard	juliendupredebaubigny	3
stephaniegroudiev	damienrobert	4
christofschoch	henrigaly	5
jeremieroche	federationnationaledelapressedinformationspecialisee	9
claudeniatel	clairesaulou	3
dissemin	laurentbercot1	6
2	alabau	3
mathieublanchard	pierrefleury1	4
delphinedebarre	bibliothequeuniversitairedeslanguesetcivilisations	3
elianedaphy	duflotjeanluc	4
alainmarois	alaincimino	7
xavierleroy	nolwennmaudet	4
francoisducrocq	hurtersavie	3
mag	juliengilet1	3
dominiqueroux	nicolasdandrimont	3
heloisegazeau	francoisducrocq	4
carolinelandry	clairelemercier	4
marcjeanmougin	odilecontat	6
thomasletendre	celinefouga	3
maxb	stephaniegroudiev	4
guillainpotron	alexandredouvry	3
pierreboulet1	amicfrouvelle	3
thomasletendre	guillaumeaupy	4
horatiucirstea	celinefouga	4
francoisducrocq	gibierfrancois	3
hankahensens	marieannepaveau	3
chantalviala	doctorant	3
jeanmarielebechec	fortyannick	3
gregallaire	franckinfodocbib1	4
xavierleroy	jeankempf	3
christinekosmopoulos	pierremounier	3
arramyleroux	martinecourbincoulaud	4
annebergez	fredericmandon	3
durandaline	beorchia	3
gittonvincent	duflotjeanluc	3
victorlefevre	valeriehurtevent1	4
julianbh	fredericchapoton	3
gregallaire	ralphmatthes	4
sr	francistrautmann	4
philippeschnoebelen	pierremounier	3
baratault	amicfrouvelle	4
legendre	celialentretien	4
stephaniegroudiev	suzannemallet	3
catusciapalamidessi	etiennepariat	5
lionelrieg	valeriehurtevent1	4
frederiquelangue	geraldineniateldacos	7
delphinedebarre	javellejeanpierre	4
hugol	mathieusaby	3
francoisrevol	olivierzendra2	3
jeanmarielebechec	brundominique1	3
albertcohen	marielaurebretin	4
benjaminguichard	olivierlegall1	8
sgl	huguessamyn	3
heloisegazeau	laurentlopez	3
jacquesmillet	louisgesbert	4
francoisrevol	thierryfournier	4
sonneville	nicolasdandrimont	3
mathieublanchard	marindacos	5
bernadettebergeret	buloismichael	3
2	odilebenassy2	4
gabrielscherer	antoineamarilli	3
thomasletendre	valentinplichon	3
alainmarois	philippehoudry	5
elianedaphy	gregorycolcanap	3
jeremiedetrey	glize	3
jeanpierregesbert	leclercarmelle	4
durandaline	laurablasutto	3
noelthiboud	danielpouyllau	4
patricebellot1	francisandre	6
pierrefleury1	ouriachioussama	3
ludivineabd	marcjeanmougin	5
juliendupredebaubigny	vivienripoll	5
sbauin	agnesletouzey	5
francoislermigeaux	leclercarmelle	4
barbarameazzi	jeanfrancois	3
marcjeanmougin	nicolaspetitdemange	3
jeansebastienkrollrabotin	aicardistephane	3
hugogimbert	valentinplichon	3
laurent	jeanmarielebechec	5
florianmoreau	davidbenoist	3
louisjachiet	ludivineabd	4
gesbert	oliviercleynen	5
benjaminbourdon	roux3	5
schwartzlionel	benoitpier1	5
bernadettebergeret	chantalviala	4
jeremiebettinelli	vivienripoll	6
isabellegouat	sgl	4
odilehennaut	catherinelandry	3
lp	emmanueld	3
patricebellot1	henrigaly	5
louisgesbert	jeremiebettinelli	6
anneclairelepicard	cecileadamolle	3
pierre1	alainberetzpresidentdeluniversitedestrasbourg	4
pierrenaegelen	laurentlhuillier	4
maisonobeluc	guillaumeaupy	3
olivierzendra2	ericdaspet	4
dominiqueroux	francisandre	5
celinefouga	antoineamarilli	4
cavetdominique	juliengrenet1	4
alexandrenolin	antoineamarilli	4
maxb	hankahensens	5
xavierleroy	lacourclaire	4
gesbert	paulgirard	4
moniqueteillaud	fabienmalbet	3
bernadettebergeret	pascalweil	5
jeanchristophebach	gabrielscherer	3
louisjachiet	patricebellot1	4
marieevegeiger	jeankempf	3
gabrielllang	giselemaxit	3
vincentleclere	cavetdominique	3
jeanmarielebechec	emiliebrunet	4
christofschoch	dissemin	4
magariel	durandaline	3
christineollendorff	sebastienbenzekry	3
vincentdanjean	marielaurebretin	6
juliengrenet1	fredericherbreteau	3
romainboistel	anthonymasure	3
albertcohen	jeanlouisbougeret	3
arramyleroux	romainboistel	4
yannbonnet	chevallierchantepie	4
anthoinebourgeois	chekib1	4
valentinplichon	pascaltobaly	3
marcjeanmougin	claudeniatel	6
pablorauzy	emmanuelthome	4
claudeniatel	christofschoch	7
brunodurand	frederiqueflamerie	3
claudeniatel	pascaltobaly	6
sorouletpillon	alexandredouvry	4
francistrautmann	juliengilet1	4
samsond	pierrickgaudry	4
chauvinbrigitte	hadrienvroylandt	3
lionelrieg	guillainpotron	3
justineancelin	davidbenoist	6
hcyinguyenvan	alexandrenolin	3
annickvalibouze	xavierleroy	3
martinecourbincoulaud	agnesletouzey	3
thierryfournier	christofschoch	5
jeanlucdeochandiano	danielbourrion	3
nieddu	virgileandreani	4
williamtriggs	vivienripoll	7
rmathis	frederichelein	4
emmanuellecorne	gaelleriverieux	3
remiwatrigant	juliengrenet1	3
raclet	pierrev	3
anicetrohee	emmanuellecorne	3
brundominique1	favreguillaume	5
fredericmandon	nicolasdandrimont	4
thierryfournier	durandaline	4
louisgesbert	heraultfrederic	3
celinesmith	leclercarmelle	3
stephanepouyllau	ouriachioussama	4
antoineamarilli	christineollendorff	6
frederichelein	allia	6
guillaumecabanac	emmanuelhadoux	5
lacourclaire	meheut	3
alainmarois	williamtriggs	6
lucazeau	laurentromary	3
frederichelein	agnesletouzey	3
cavetdominique	frederiqueflamerie	7
cecileclavaud	juko	4
barbarameazzi	eliemichel	3
cecileclavaud	moniqueteillaud	3
isabellegouat	delphinedebarre	3
stephanebortzmeyer	abharmach	3
geraldineniateldacos	epristassociationdesresponsablesistdesorganismesderecherchefrancais	6
maisonobeluc	patrickmassot	5
charara	salvetatfrancoise	3
oliviercleynen	mathildedacos	3
benoitpier1	marieevegeiger	4
beorchia	nicolasdandrimont	4
remiwatrigant	antonindelpeuch	3
abharmach	miklarzclement	3
francoisrobinet	charlesruelle	8
saeditionsdupuis	gchartron	5
francoisducrocq	laurentlyaudet	4
magariel	adrienchopin	3
stephanepouyllau	nathalieduchange	5
ludivineabd	davidmonniaux	4
bibliothequeuniversitairedeslanguesetcivilisations	laurentromary	3
schwartzlionel	dissemin	3
jeankempf	giselemaxit	3
stephanepouyllau	gibierfrancois	3
olivierzendra2	nicolasrs	3
javellejeanpierre	romainboistel	4
stephaniedordcrousle	martinecourbincoulaud	3
stephaniedordcrousle	laurentromary	4
christineleininger	fredericclavert	3
frederiquelangue	amicfrouvelle	4
florencebouillon	jeanchristophepeyssard	4
fizcus	eliemichel	5
pierrickkoch	maxb	4
severinlemaignan	inptoulouseinstitutnationalpolytechniquedetoulouse	5
jeanfrancoislutz	alexandrenolin	3
fredericdanielluclehobey	mariehelenedacos	3
etiennepariat	eliemichel	8
marcjeanmougin	aymericpoulainmaubant	3
mathieuperona	adrienchopin	3
mag	emmanuellecorne	5
teodorknapik	mauleskinemouraby	3
cbernault	inptoulouseinstitutnationalpolytechniquedetoulouse	3
bernadettebergeret	odilehennaut	3
frederiquelangue	javellejeanpierre	4
lionelrieg	moniqueteillaud	3
manuelclergue	jozefinasadowska	3
anthoinebourgeois	hankahensens	4
jeanfrancoislutz	laurentlyaudet	4
jeremienuel	francisandre	3
remiwatrigant	teodorknapik	3
odilehennaut	roux3	3
charara	jeremiedetrey	3
xavierleroy	catherinelandry	6
nikolaykovachev	fizcus	3
leboecla	darquy1	4
vorosandre	valeriehurtevent1	3
isabellegouat	lionelrieg	4
louisgesbert	guillaumequeruel	3
alainherreman	marindacos	3
juliejanody	ralphmatthes	3
matthieumoy	christineleininger	3
manuelclergue	sbauin	5
leoducas	sandrinemalotaux	3
juliendupredebaubigny	geoffreyharaux	3
jeanpierrepetard	didierbailhous	6
gambazza	josettelapeyre	3
sr	pascalweil	4
durandaline	sbauin	8
claudeniatel	samsond	4
horatiucirstea	jeanfrancois	4
marieannepaveau	chekib1	4
pierre1	gibierfrancois	4
magariel	frederiqueflamerie	4
merlet	pascalweil	3
alexandrenolin	courtoischantal	4
celinevautrin	roux3	3
emmanuellecorne	bernardteissier	4
nicolasdandrimont	fortyannick	4
benjaminbourdon	giselemaxit	4
durandaline	xavierleroy	5
olivierzendra2	juko	4
victorkalt1	guillaumequeruel	4
nieddu	maicf	3
damienrobert	danielbourrion	5
christinekosmopoulos	laurentromary	6
benjaminbourdon	nicolasbraudsantoni	5
fouillet	allia	4
cedricolivierturrin	huguessamyn	3
elodieponcet	heraultfrederic	3
nieddu	fouillet	3
ludivineabd	epristassociationdesresponsablesistdesorganismesderecherchefrancais	5
jeanfrancoislutz	maximeaudinot	3
franckinfodocbib1	sbauin	6
jeanfrancoislutz	odilebenassy2	5
gabrielllang	darquy1	3
julienbect	jeansebastienkrollrabotin	3
noelthiboud	francisandre	6
francoislermigeaux	sbauin	7
juliengrenet1	adrienfabre	3
isabellegouat	rousseauhans	3
gabrielscherer	darquy1	3
pocinho	chantalbarutau	5
yadlajoie	fizcus	4
alainmarois	odilebenassy2	7
juliendupredebaubigny	fouillet	4
davidmonniaux	mathildedacos	4
patricebellot1	anthonymasure	4
sonneville	nicolaspetitdemange	3
aurelienberra	davidmonniaux	7
laurentromary	henrigaly	4
damienrobert	cedricolivierturrin	4
merlet	baratault	3
philippedeso	ericdaspet	3
damienrobert	fortyannick	4
francistrautmann	chevallierchantepie	6
emmanuellecorne	inptoulouseinstitutnationalpolytechniquedetoulouse	5
samsond	2	4
inradistodilehologne	danielpouyllau	6
frederichelein	francoisducrocq	5
hcyinguyenvan	durandaline	3
pascalweil	bibliothequeuniversitairedeslanguesetcivilisations	3
pocinho	huguesvanbesien	3
hugol	laurapallez	3
cavalier	davidbenoist	4
sonneville	claudeloverdo	3
hcyinguyenvan	hugol	3
pierrefleury1	gibierfrancois	3
jeanfrancois	sebastienbenzekry	3
pierrickkoch	damienrobert	4
stephanepouyllau	inptoulouseinstitutnationalpolytechniquedetoulouse	3
thomasblanchard	heloisegazeau	3
xavierleroy	laurentlyaudet	3
lionelrieg	jeanfrancois	4
doctorant	sbauin	5
marcmezzarobba	alexiskauffmann	3
ludivineabd	marieannepaveau	7
louisgesbert	fortyannick	4
danielbourrion	giselemaxit	6
ludivineabd	jeremiedetrey	4
samuelauthueil	hugol	3
fredericchapoton	giselemaxit	3
christineleininger	christineollendorff	4
adrienfabre	ericdaspet	3
pierre1	alaincimino	4
benjaminprevost	danielbourrion	4
pierre1	adrienchopin	7
catusciapalamidessi	stephaniedordcrousle	3
patrickmassot	vivienripoll	3
hankahensens	annecanteaut	3
gesbert	cecileclavaud	5
mauleskinemouraby	henrigaly	4
2	severinlemaignan	4
vincentdanjean	hugol	4
marieannepaveau	olivierlegall1	3
celinefouga	chekib1	4
baratault	nathalieduchange	3
gregallaire	darquy1	6
hankahensens	courtoischantal	4
chantalbarutau	hubertguillaud	3
bernadettebergeret	gregoire	3
mauleskinemouraby	williamtriggs	4
philippegambette	glize	3
pierreboulet1	gabrielscherer	3
fredericherbreteau	guillaumequeruel	3
samuelauthueil	nicolasdumoulin	4
sbauin	emmanuelhadoux	6
marcmezzarobba	chekib1	3
nicolasdumoulin	vivienripoll	4
mathieublanchard	emiliebrunet	3
gregallaire	consortiumcouperin	4
louisgesbert	chantalbarutau	5
aymerich	eliemichel	5
patricetorguet	arnalcedric	4
geraldineniateldacos	agnesletouzey	4
thomasletendre	samuelhornus	3
benoitpier1	arnalcedric	3
leclercarmelle	fredericchapoton	3
javellejeanpierre	aicardistephane	3
cavetdominique	pierrev	3
maisonobeluc	alexiskauffmann	3
benjaminprevost	hubertguillaud	3
roux3	favreguillaume	6
cavetdominique	baratault	5
2	patricebellot1	5
albertcohen	claudeniatel	5
clairelemercier	valleemaxime	3
stephaniedordcrousle	olivierjacquot	4
2	jozefinasadowska	5
brundominique1	chekib1	3
cavetdominique	maxb	3
vincentdanjean	baratault	7
mathieuperona	charlenecriton	4
valeryxavierlentz	fabienandre	5
jeanchristophebach	dissemin	3
sandrinemalotaux	chantalbarutau	6
olivierchapuis	charlenecriton	3
florencebouillon	favreguillaume	3
2	paulgirard	4
jacquesmillet	durandaline	3
arthurguillon	vincentreverdy	4
gesbert	annebergez	5
sgl	juliejanody	6
christophepavlides	clairesaulou	3
francoisxaviermas	paulgirard	4
julianbh	francoisxaviermas	3
alainmarois	miklarzclement	6
maisonobeluc	jeanlucdeochandiano	3
pierrev	sorouletpillon	3
thierryfournier	olivierjacquot	3
xavierleroy	cecileadamolle	3
inradistodilehologne	bernardteissier	3
olivierchapuis	nicolasbraudsantoni	3
jeanfrancoislutz	odilecontat	10
pierrickkoch	mihaelasighireanu	4
francoisetruffert	samuelauthueil	3
julianbh	brundominique1	3
annebergez	henrigaly	6
franckinfodocbib1	mauleskinemouraby	4
claudeniatel	laurablasutto	3
celinevautrin	claudeniatel	5
laurentlhuillier	hankahensens	3
juliegautierphaneuf	duflotjeanluc	8
mihaelasighireanu	noelthiboud	5
agnesletouzey	davidbenoist	4
stephaniegroudiev	ackervalerie	3
pierrefleury1	hugogimbert	3
martinecourbincoulaud	rousseletlouis	4
emiliebrunet	philippegambette	3
gibierfrancois	briot	4
suzannemallet	rousseletlouis	3
noelthiboud	aeris	3
coret	etiennepariat	3
juliengrenet1	suzannemallet	3
pascalearaujo	sylvaincrovisier1	4
kevinperrot	patricebellot1	3
simona	samuelhornus	3
apincetre	inptoulouseinstitutnationalpolytechniquedetoulouse	3
claudeniatel	francoisparreau	4
danielbourrion	pablorauzy	3
arnaudferraris	nicolasdandrimont	5
guillaumecabanac	jeanfrancois	3
marieevegeiger	charlenecriton	3
marcjeanmougin	juliejanody	9
laurentlyaudet	glize	3
lucazeau	javellejeanpierre	3
damienrobert	marindacos	5
jeanfrancois	fortyannick	3
patrickmassot	cecilearmana	3
hcyinguyenvan	maicf	3
maisonobeluc	monnet	3
remiwatrigant	moniqueteillaud	3
damienrobert	olivierzendra2	5
celinesmith	allia	9
matthieumoy	fredericchapoton	3
bibliophile	editionsdalloz	18
geraldineniateldacos	vincentreverdy	7
claudeniatel	odilecontat	7
stephanemagnier	rmathis	3
schwartzlionel	laurevieu	3
thomaslamarche	antoineamarilli	4
beorchia	davidbenoist	5
caroleb	valeryxavierlentz	3
fredericmandon	laurentlyaudet	4
martinecourbincoulaud	marieannepaveau	3
frederiquelangue	darquy1	3
hcyinguyenvan	josettelapeyre	5
martinecourbincoulaud	duflotjeanluc	3
fontaine	patrickfenouil	5
maicf	glize	3
dominiquelechaudel	allia	5
maicf	fabienlabarthe	3
francoisxaviermas	bibliothequeuniversitairedeslanguesetcivilisations	4
alainmarois	salvetatfrancoise	4
nicolasbarts	nicolasrs	3
samsond	pascalelalot	3
delphinedebarre	williamtriggs	5
nicolasbarts	vincentreverdy	5
hankahensens	allia	10
matthieumoy	louisgesbert	3
horatiucirstea	mariehelenedacos	4
nieddu	buloismichael	3
nolwennmaudet	epristassociationdesresponsablesistdesorganismesderecherchefrancais	3
davidmonniaux	valeryxavierlentz	6
javellejeanpierre	beorchia	3
maisonobeluc	jeanfrancois	5
gregallaire	odilebenassy2	3
damienrobert	gambazza	3
baratault	gambazza	3
aymerich	marielaurebretin	6
roux3	louisgesbert	7
claudeniederlender	charlenecriton	4
salvetatfrancoise	laurentlyaudet	3
severinlemaignan	laurentbercot1	5
schwartzlionel	abharmach	5
louisjachiet	amicfrouvelle	3
francoisxaviermas	jeremiebettinelli	3
2	christineollendorff	6
geraldineniateldacos	ratsimandravasuzanne	3
fredericdanielluclehobey	jeanchristophebach	3
sylvaincrovisier1	miklarzclement	6
annecanteaut	fabienmalbet	3
francistrautmann	rousseletlouis	4
aurelienberra	marindacos	8
nicolasdandrimont	sebastienbenzekry	3
bernadettebergeret	louisjachiet	5
leoducas	horatiucirstea	3
bernieseek	fredericclavert	3
emiliebrunet	abharmach	6
celinefouga	sorouletpillon	4
laurevieu	cypriengay	3
anneclairelepicard	sarraderafaele	3
frederichelein	davidbenoist	9
mathieublanchard	nolwennmaudet	5
sr	adrienfabre	4
josettelapeyre	maxenceguesdon	3
isabellekrzywkowski	vincentreverdy	6
maxb	pierrickgaudry	3
florencebouillon	vorosandre	3
sorouletpillon	inptoulouseinstitutnationalpolytechniquedetoulouse	7
fabienlabarthe	juliejanody	5
giselemaxit	emmanuelhadoux	4
odilecontat	cavalier	4
fredericchapoton	paulgirard	3
