userA	userB	score
gaelleriverieux	geoffreyharaux	1
samsond	violainev	2
christofschoch	leinardifrancesca	2
allia	stephaniedordcrousle	4
arramyleroux	aymerich	4
valerielarroque	jeanchristophepeyssard	3
clairelemercier	louisjachiet	5
davidmonniaux	pierreboulet1	4
gregoire	pierrickgaudry	2
antoinelejay	gesbert	2
olivierlegall1	leinardifrancesca	3
emmanuelhadoux	philippebeauvillard	1
florianmoreau	justineancelin	2
rousseauhans	balmon	3
javellejeanpierre	frederiquelangue	4
aurelienberra	fontaine	1
celinevautrin	fabricemottez	1
martinecoppet	frederiqueflamerie	3
marcchardin	francoisducrocq	4
chantalviala	stephaniedordcrousle	3
ouriachioussama	ratsimandravasuzanne	2
samsond	pierrickkoch	5
laurapallez	agnesraymonddenise	2
lacourclaire	fizcus	1
gittonvincent	gibierfrancois	1
carolinelandry	dansperber	1
laurent	samuelauthueil	4
nicolaslemoine	chantalviala	2
philippedeso	christianlavault1	2
colettecadiou	favreau	1
antoineamarilli	celinesmith	5
francoislermigeaux	sylvaincrovisier1	4
ernoult	allia	6
xavierleroy	bibliothequeuniversitairedeslanguesetcivilisations	4
davidmonniaux	caroleb	6
louiseberaudlefranc	thomasblanchard	2
adrienkrahenbuhl	cavetdominique	2
jeanfrancoislutz	nicolasdandrimont	5
alexandrenolin	becache	1
fabienmalbet	stephanepouyllau	2
vincentleclere	anneclairelepicard	1
sergenoiraud	caroleb	2
jeansebastienkrollrabotin	hadrienvroylandt	3
annepoupon	chantalviala	1
juriconnexion	philippegambette	2
bernieseek	pascalearaujo	1
pierrickgaudry	antoineamarilli	3
fredericmandon	inptoulouseinstitutnationalpolytechniquedetoulouse	3
agnesletouzey	cecileadamolle	4
pierrickkoch	fortyannick	3
jeanlucdeochandiano	bernardteissier	2
duflotjeanluc	heloisegazeau	2
alexiskauffmann	valeriehurtevent1	4
davidbaelde	aymericpoulainmaubant	1
brunoringeval	isabellegouat	2
nicolasrs	victorlefevre	1
lestage1	guycobolet1	2
bernardloic	sbauin	4
federationnationaledelapressedinformationspecialisee	barrierejeanpaul	10
briot	philippegambette	1
colettecadiou	suzannemallet	1
julianbh	alexanderdoria	2
martinecourbincoulaud	jeremiedetrey	3
laurablasutto	durandaline	3
mauran	manueladournes	1
benjaminbourdon	gibierfrancois	1
magariel	juliedacos	6
kevinperrot	briot	3
laurentlhuillier	nicolasdumoulin	2
vincentleclere	thierychanier	1
christophepavlides	claudeloverdo	4
virgileprevosto	catherinelandry	3
odilecontat	juko	4
legendre	alexanderdoria	3
laurapallez	stephanemagnier	1
valeriehurtevent1	arnaudferraris	5
hubertguillaud	jeanchristophepeyssard	3
christofschoch	juko	3
hubertguillaud	pierrev	3
bibliothequeuniversitairedeslanguesetcivilisations	thomaslamarche	3
alexiskauffmann	ericf	2
durandaline	fredericchapoton	2
cecilearmana	emilegersch	1
briot	thomaslamarche	1
cenacpeggy	valentinlorentz	1
celialentretien	isabellegouat	3
claudeniederlender	thomaslamarche	1
louisgesbert	colettecadiou	3
juliendupredebaubigny	maxenceguesdon	2
nehemiestrupler	jozefinasadowska	1
thomasletendre	alabau	2
sophiepochic	nicolasdandrimont	2
virgileandreani	rousseletlouis	5
sr	nicolaslemoine	2
juliengrenet1	ralphmatthes	2
lestage1	inradistodilehologne	1
arnaudlerouzic	jeanmallet	1
guillainpotron	antoninchambolle	1
lestage1	fabienlabarthe	1
brunoringeval	gregallaire	4
olivierjacquot	barbarameazzi	3
laurentlhuillier	bernardludwig	1
sbauin	brunobeaufils	3
clairesaulou	jeankempf	1
benoitrkloeckner	becache	3
francoisetruffert	odilebenassy2	4
laurevieu	agnesletouzey	3
duflotjeanluc	guycobolet1	3
williamtriggs	catherineperrin	2
fredericherbreteau	benoitrkloeckner	3
dsa	williamtriggs	2
benoitpier1	horatiucirstea	3
louiseberaudlefranc	giselemaxit	4
fredericdanielluclehobey	marieferrazzini	2
monnet	mathieublanchard	3
stephanepouyllau	victorlefevre	2
fredericmandon	abharmach	2
coret	abharmach	2
merlet	rousseauhans	1
darquy1	williamtriggs	3
annecanteaut	albrechtzimmermann	1
julianbh	rousseletlouis	5
courtoischantal	albertcohen	1
guillainpotron	julianbh	6
nicolasbarts	davidmonniaux	3
olivierzendra2	maccall	1
jeansebastienkrollrabotin	thomaslamarche	1
christinelebas	beorchia	1
javellejeanpierre	aurelienberra	5
jeremieroche	jeannevarasco	5
sgl	nicolaspetitdemange	2
alaincimino	anneclairelepicard	1
ernoult	celinevautrin	2
antoineamarilli	aubry1	1
maxb	elodieponcet	4
marcmezzarobba	guycobolet1	3
nehemiestrupler	juliedacos	2
souzani	valentinplichon	1
pierrefleury1	mathieusaby	1
souzani	sorouletpillon	3
benoitpier1	geraldineniateldacos	6
olivierpantale	rousseauhans	1
benjaminguichard	pierrickkoch	3
ericf	nolwennmaudet	2
danielpouyllau	mathildedacos	6
guillaumecabanac	sebastienbenzekry	3
barbarameazzi	christianlavault1	2
elianedaphy	alexandredouvry	2
pocinho	frederiqueflamerie	4
nicolasdandrimont	danielbourrion	4
nehemiestrupler	oliviercleynen	3
annebergez	actessud	1
2	actessud	2
ackervalerie	fabienlabarthe	3
jacquesmillet	matthieumoy	3
barbarameazzi	alainherreman	1
leboecla	justineancelin	3
gabrielllang	emmanuellehelly	1
favreguillaume	hugol	4
pierrenaegelen	yadlajoie	2
fouillet	miklarzclement	2
julienbect	jaimelire	1
stephaniegroudiev	mauleskinemouraby	4
vincentreverdy	editionsgallimard	2
courtoischantal	lafaitjacques	1
florianmoreau	julienbect	1
rmathis	cavalier	3
consortiumcouperin	victorkalt1	1
jeankempf	rmathis	4
souzani	silvanodalzilio	2
nehemiestrupler	duflotjeanluc	1
bernadettebergeret	maximeaudinot	2
arramyleroux	vincentdanjean	4
lacourclaire	julienbect	2
emiliebrunet	alainherreman	2
manueladournes	francoisrobinet	3
guillaumecabanac	victorlefevre	2
henrigaly	marielaurebretin	4
victorkalt1	aymerich	3
alaincimino	benoitrkloeckner	2
gambazza	aymerich	3
lacourclaire	gregallaire	2
pierrebauvin	pierreboulet1	1
sr	juliendupredebaubigny	5
anthoinebourgeois	monnet	2
anneclairelepicard	louisjachiet	2
gchartron	nikolaykovachev	1
oliviercleynen	beorchia	3
ericf	danielpouyllau	2
merlet	valentinlorentz	1
xavierleroy	stephanebortzmeyer	2
gesbert	francoisbriat	2
sylvainschmitz	nicolasdandrimont	1
frederiqueflamerie	patrickfenouil	1
pierrebauvin	claudeniederlender	1
arnaudlerouzic	christianlavault1	1
deputeeisabelleattard	lp	2
fabienandre	benjaminprevost	1
consortiumcouperin	hurtersavie	5
philippeschnoebelen	louisjachiet	2
sebastienlebonnois	hugol	3
annecanteaut	christophepavlides	2
jeanfrancois	arnaudlerouzic	2
jeremienuel	francisandre	3
sylvainpogodalla	florencebouillon	1
souzani	ericdaspet	1
hadrienvroylandt	maxb	2
odilehennaut	deputeeisabelleattard	2
annepoupon	jeanchristophepeyssard	1
sylvainpogodalla	francoisxaviermas	1
schwartzlionel	thomaslamarche	1
danielpouyllau	anthonymasure	4
franckinfodocbib1	florencebouillon	3
odilecontat	leclercarmelle	4
jacquesmillet	christianlavault1	2
virgileandreani	stephanepouyllau	3
victorlefevre	balmon	1
pocinho	buloismichael	3
sgl	claudeniatel	5
marieannepaveau	brunodurand	4
sophiepochic	florencebouillon	1
christofschoch	pascalearaujo	2
odilebenassy2	charlenecriton	2
vorosandre	benjaminprevost	3
hcyinguyenvan	marieevegeiger	5
alainmarois	stephanemagnier	3
ericf	ludivineabd	2
stephanebortzmeyer	louisjachiet	1
marlenedelhaye	pascaltobaly	1
francoisparreau	rousseletlouis	1
gregallaire	mihaelasighireanu	4
pierre1	ramdanikarim	3
barbarameazzi	maccall	1
sylvainpogodalla	pascaltobaly	2
cecilearmana	glize	1
francoislermigeaux	henrigaly	5
pierrickgaudry	claudeniederlender	2
francistrautmann	remiwatrigant	3
audeleblond	annickvalibouze	3
xavierleroy	brunobeaufils	2
olivierchapuis	jeanchristophebach	1
bernardteissier	guillaumequeruel	3
leblancannie	alexandredouvry	1
laurablasutto	juliendupredebaubigny	2
jeanmarielebechec	maxb	3
mariehelenedacos	ackervalerie	2
jeanbaptistemouret	aymerich	4
juko	jozefinasadowska	3
virgileandreani	baratault	6
nicolasdumoulin	geoffreyharaux	2
olivierzendra2	jeansebastienkrollrabotin	1
lucadefeo	laurentlopez	2
schwartzlionel	stephaniedordcrousle	4
lacourclaire	lionelrieg	2
arramyleroux	federationnationaledelapressedinformationspecialisee	1
rmathis	raclet	3
favreguillaume	catherineperrin	4
catherinelandry	nikolaykovachev	4
christinekosmopoulos	fredericmandon	3
fabienmalbet	juliendupredebaubigny	2
maximeaudinot	sandrinemalotaux	2
ackervalerie	claudeniederlender	2
laurablasutto	jeankempf	2
pierreboulet1	claudeloverdo	2
mauran	josettelapeyre	1
emmanuelhadoux	maccall	5
olivierzendra2	odilecontat	4
fouillet	claudeniederlender	1
fredericclavert	arthurguillon	2
bernieseek	hugol	4
alainmarois	valentinplichon	4
pierrev	hurtersavie	2
gittonvincent	sandrinemalotaux	3
pablorauzy	sarraderafaele	2
glize	jeankempf	1
coret	amicfrouvelle	2
jeremienuel	claudeniederlender	1
dissemin	annecanteaut	3
gabrielllang	jeremieroche	1
laurentbercot1	pierremounier	2
hankahensens	buloismichael	5
mag	francoisducrocq	3
cecilearmana	deputeeisabelleattard	2
eliemichel	beorchia	4
sgl	geraldineniateldacos	4
xavierleroy	adrienchopin	5
cedricolivierturrin	alainmarois	4
fabienmalbet	manuelclergue	2
bernadettebergeret	christinedemazieres	1
olivierchapuis	suzannemallet	2
franckinfodocbib1	rousseauhans	1
jeanfrancoislutz	emmanueld	2
becache	bibliothequeuniversitairedeslanguesetcivilisations	3
paulgirard	laurentlopez	2
arnaudferraris	francoisparreau	1
christophebrocquet	anthonymasure	2
annebergez	celinefouga	5
ericf	hcyinguyenvan	2
laurentlyaudet	chevallierchantepie	4
schwartzlionel	stephanebortzmeyer	3
thierryfournier	henrigaly	5
ouriachioussama	rousseauhans	2
arnaudlerouzic	marcchardin	2
pierrebauvin	colettecadiou	1
aeris	aymerich	3
gregoire	annickvalibouze	2
valeryxavierlentz	ramdanikarim	3
claudeniatel	remiwatrigant	5
marieannepaveau	antoninchambolle	3
frederichelein	2	6
frederichelein	francistrautmann	4
fouillet	paulgirard	4
barbarameazzi	ericdaspet	2
francoislermigeaux	christinelebas	1
guillaumeaupy	pierrenaegelen	2
ernoult	paulgirard	3
vincentreverdy	aeris	3
2	hurtersavie	4
dissemin	schwartzlionel	3
maximeaudinot	laurentromary	2
nicolasbarts	ludivineabd	2
laurentlhuillier	aymericpoulainmaubant	2
fizcus	alabau	1
alaincimino	antoninchambolle	1
stephaniegroudiev	fredericherbreteau	3
olivierzendra2	marindacos	6
leoducas	gaelleriverieux	1
samuelauthueil	claudeniatel	2
christinedemazieres	gaelbordet	13
arnaudferraris	maicf	3
allia	chekib1	6
christineollendorff	hcyinguyenvan	3
epristassociationdesresponsablesistdesorganismesderecherchefrancais	anthoinebourgeois	3
marcchardin	silvanodalzilio	2
celinevautrin	marielaurebretin	2
becache	leinardifrancesca	3
minpicault	brunodurand	1
pocinho	olivierzendra2	2
philippeschnoebelen	guillainpotron	2
nolwennmaudet	delphinedebarre	4
bernieseek	vivienripoll	5
hcyinguyenvan	geoffreyharaux	2
ackervalerie	romainboistel	4
nicolasdandrimont	olivierlegall1	5
christianlavault1	favreau	2
fredericchapoton	sandrinemalotaux	1
barbarameazzi	marcchardin	3
merlet	mariefarge1	1
juliengilet1	geraldineniateldacos	6
jeanmarielebechec	jeanmallet	2
cedrictemple	fabienlabarthe	3
consortiumcouperin	2	4
jeanfrancoislutz	leclercarmelle	4
dominiqueroux	stephaniedordcrousle	3
thierryfournier	nicolasbraudsantoni	5
sebastienbenzekry	guycobolet1	2
arnaudferraris	doctorant	2
hubertguillaud	thierryfournier	3
pocinho	josettelapeyre	1
nieddu	emiliebrunet	4
adelineregeuniversitedestrasbourg	francistrautmann	4
emmanuelhadoux	revuedhistoiremoderneetcontemporaine	1
lestage1	alainmarois	3
quentingrimaud	remiwatrigant	2
sebastienlebonnois	cbernault	2
christophebrocquet	davidmonniaux	3
stephanebortzmeyer	stephaniedordcrousle	1
pierrickgaudry	francoisducrocq	3
mauran	gregorycolcanap	2
davidbenoist	mauleskinemouraby	5
bernardteissier	gabrielscherer	3
cecilearmana	giselemaxit	1
meheut	antonindelpeuch	2
laurentbercot1	lafaitjacques	2
maisonobeluc	mariefarge1	1
leoducas	romainboistel	3
merlet	pbernard	1
anthoinebourgeois	brundominique1	3
alaincimino	duflotjeanluc	4
courtoischantal	odilecontat	2
ratsimandravasuzanne	fredericherbreteau	2
hugogimbert	cbernault	1
huguessamyn	thomasblanchard	2
davidbaelde	2	4
darquy1	davidbaelde	1
fredericclavert	juliegautierphaneuf	1
celialentretien	yadlajoie	1
martinecourbincoulaud	davidbenoist	6
bossuet	vivienripoll	2
benoitpier1	jeremieroche	1
cecileclavaud	marcchardin	2
juriconnexion	guycobolet1	1
chauvinbrigitte	legendre	2
fredericclavert	gibierfrancois	3
odilecontat	williamtriggs	3
veroniquecohoner	deputeeisabelleattard	2
francoisgeze	vivienripoll	1
pierrickgaudry	baratault	4
christofschoch	laurapallez	1
pierrickkoch	ericdaspet	2
fredericclavert	jonathancrequer	1
fredericmandon	leboecla	4
adrienkrahenbuhl	yvesdelavilleguerin	1
yannbonnet	emiliebrunet	3
damienrobert	marieevegeiger	5
cedricolivierturrin	aymericpoulainmaubant	2
anthoinebourgeois	guillaumecabanac	3
sonneville	nieddu	2
mathurindorel	marcjeanmougin	1
danielpouyllau	claudeniatel	7
jeremienuel	laurent	3
antoinelejay	editionsgallimard	1
jeanchristophepeyssard	rmathis	4
hadrienvroylandt	pbernard	1
allia	romainboistel	10
annecanteaut	cedricolivierturrin	2
laurentlyaudet	pascalelalot	2
cedrictemple	audreysteinberger	1
consortiumcouperin	cavetdominique	2
dsa	lucazeau	1
fabienmalbet	brunoringeval	1
francoisetruffert	hurtersavie	3
sylvainpogodalla	francoisetruffert	1
guillaumequeruel	marieevegeiger	3
noelthiboud	francoisxaviermas	4
julienbect	jeanchristophepeyssard	5
franckinfodocbib1	aeris	2
thierryfournier	paulgirard	3
godefroybeauvallet	clairelemercier	1
courtoischantal	catherineperrin	1
fouillet	celinesmith	4
adrienfabre	marielaurebretin	2
celinefouga	becache	2
olivierlegall1	remiwatrigant	3
annickvalibouze	fontaine	1
francoisducrocq	becache	2
xavierleroy	cbernault	1
christophebrocquet	audreysteinberger	2
javellejeanpierre	fouillet	2
frederiqueflamerie	christinelebas	2
juliengilet1	mauran	2
aurelienberra	marindacos	8
patricebellot1	godefroybeauvallet	1
mathieusaby	jeanchristophebach	2
aeris	sorouletpillon	1
sylvainpogodalla	pascalweil	2
rmathis	beorchia	4
francoislermigeaux	brunoringeval	1
pierrickgaudry	victorlefevre	3
virgileandreani	anicetrohee	3
heraultfrederic	lerouergue1	1
davidbaelde	leblancannie	1
pablorauzy	miklarzclement	4
frederiqueflamerie	catherinelandry	4
christineleininger	fredericdavitoria	1
nicolasbarts	elodieponcet	2
arnalcedric	maxenceguesdon	1
cecileclavaud	jaimelire	1
suzannemallet	dansperber	1
sergenoiraud	julienbect	1
teodorknapik	fredericdavitoria	1
francoislermigeaux	maximeaudinot	2
davidbaelde	celinesmith	1
williamtriggs	legendre	2
pierrefleury1	sylvainribault	1
consortiumcouperin	legendre	1
arramyleroux	jeremieroche	1
yannbonnet	pierrenaegelen	1
alainberetzpresidentdeluniversitedestrasbourg	benoitrkloeckner	2
christophebrocquet	jeanlouisbougeret	3
xavierdesforges	julianbh	2
celinevautrin	pierremounier	2
nehemiestrupler	laurentlopez	2
pierrenaegelen	jeanbaptistemouret	2
severinlemaignan	leinardifrancesca	1
marcmezzarobba	briot	2
adrienfabre	mathildedacos	3
annebergez	thierychanier	5
fouillet	antonindelpeuch	1
antoineamarilli	audreysteinberger	2
audeleblond	fredericclavert	4
severinlemaignan	frederiquelangue	2
elianedaphy	annickvalibouze	3
anthoinebourgeois	leoducas	2
leoducas	edpsciences	1
arthurguillon	louisjachiet	1
stephanemagnier	cecileadamolle	3
adelineregeuniversitedestrasbourg	salvetatfrancoise	3
guycobolet1	sorouletpillon	4
catusciapalamidessi	guillaumecabanac	1
adelineregeuniversitedestrasbourg	thomasletendre	3
davidbenoist	thomaslamarche	6
juko	adrienchopin	4
alainherreman	beorchia	1
philippedeso	vorosandre	3
virgileprevosto	mathieublanchard	3
arnaudlerouzic	abharmach	4
salvetatfrancoise	cecileadamolle	3
frederiqueflamerie	amicfrouvelle	4
lafaitjacques	pierreboulet1	2
darquy1	cecilearmana	1
gregoire	mauleskinemouraby	1
sevankazandjian	olivierlegall1	2
rmathis	alexandrenolin	2
fouillet	meheut	1
leboecla	valeryxavierlentz	4
christofschoch	josettelapeyre	4
marcchardin	isabellekrzywkowski	1
gregoire	henrigaly	1
chevallierchantepie	maccall	2
danielpouyllau	pierrev	3
inradistodilehologne	celinefouga	3
jeanfrancoislutz	hadrienvroylandt	3
juliendupredebaubigny	delphinedebarre	4
benoitpier1	leblancannie	1
gregoire	stephaniedordcrousle	2
fredericchapoton	huguessamyn	2
danielpouyllau	gabrielllang	2
catusciapalamidessi	pascalearaujo	2
samsond	emmanuellehelly	1
hurtersavie	audreysteinberger	1
schwartzlionel	anneclairelepicard	2
monnet	raclet	2
carolinelandry	lacourclaire	1
hubertguillaud	paulgirard	3
olivierjacquot	dominiqueroux	4
ratsimandravasuzanne	claudeloverdo	2
oliviercleynen	adrienchopin	4
thierryfournier	nicolaspetitdemange	3
cavalier	dominiqueroux	2
sophiepochic	emmanuelhadoux	1
alainmarois	samuelhornus	5
consortiumcouperin	sergenoiraud	1
gchartron	yvesdelavilleguerin	4
aicardistephane	delphinedebarre	3
pierrickgaudry	abharmach	2
rmathis	valentinplichon	2
patrickmassot	vincentdanjean	4
danielpouyllau	guillaumeaupy	2
valeriehurtevent1	nicolasrs	4
jeremieroche	fredericherbreteau	1
javellejeanpierre	annickvalibouze	2
chevallierchantepie	mihaelasighireanu	4
williamtriggs	odilebenassy2	3
aurelienberra	alainherreman	2
pascalearaujo	stornecatherine	1
romainbazile	juliedacos	1
eliemichel	horatiucirstea	3
maxenceguesdon	lafaitjacques	2
ericf	pablorauzy	2
xavierdesforges	marcjeanmougin	2
christineollendorff	thierychanier	2
gambazza	marindacos	2
alainberetzpresidentdeluniversitedestrasbourg	christineleininger	3
christofschoch	jeanpierregesbert	4
allia	horatiucirstea	4
louisgesbert	inptoulouseinstitutnationalpolytechniquedetoulouse	4
christinekosmopoulos	valleemaxime	1
duflotjeanluc	jeremieroche	1
bernardludwig	balmon	1
mariehelenedacos	josettelapeyre	5
juliengilet1	sarraderafaele	3
sevankazandjian	emmanuellecorne	1
fredericdavitoria	clairelemercier	2
claudeniatel	caroleb	3
mathildedacos	laurentlopez	4
benoitrkloeckner	vincentdanjean	3
briot	marieevegeiger	5
marcchardin	charlenecriton	1
adrienkrahenbuhl	manuelclergue	1
merlet	cedricolivierturrin	1
benjaminbourdon	amicfrouvelle	2
gibierfrancois	paulgirard	2
frederichelein	laurentromary	7
gabrielllang	claudeniatel	5
marlenedelhaye	anicetrohee	2
juliengilet1	godefroybeauvallet	1
marlenedelhaye	juliedacos	1
severinlemaignan	benoitrkloeckner	2
albrechtzimmermann	arthurguillon	2
laurent	oliviermorin1	1
heloisegazeau	philippegambette	2
clairesaulou	guycobolet1	3
philippeschnoebelen	emilegersch	1
isabelleramade	nicolasbraudsantoni	1
juliedacos	legendre	3
bossuet	merlet	3
antoninchambolle	adrienchopin	1
odilecontat	dansperber	2
vivienripoll	manuelclergue	3
dsa	arnaudlerouzic	1
patrickmassot	geoffreyharaux	1
xavierleroy	clairesaulou	2
abharmach	audreysteinberger	3
federationnationaledelapressedinformationspecialisee	pascalfouche	11
pablorauzy	prescillialagarrigue	2
virgileandreani	dansperber	2
godefroybeauvallet	cecileadamolle	1
laurentlyaudet	laurentromary	3
guillainpotron	alabau	2
pascaltobaly	raclet	2
ernoult	silvanodalzilio	5
laurevieu	pierrickgaudry	4
consortiumcouperin	salvetatfrancoise	5
sgl	sevankazandjian	1
fredericdanielluclehobey	victorkalt1	3
francoisducrocq	alexandredouvry	3
bernadettebergeret	sylvaincrovisier1	7
souzani	adrienchopin	3
silvanodalzilio	lafaitjacques	2
virgileandreani	frederiqueflamerie	6
christineollendorff	leboecla	6
chevallierchantepie	celinesmith	2
mariehelenedacos	guillaumequeruel	6
xavierleroy	legendre	4
leblancannie	chantalviala	2
fredericchapoton	claudeloverdo	2
sophiepochic	marieevegeiger	3
annickvalibouze	sylvainribault	1
arnaudlerouzic	emiliebrunet	3
heraultfrederic	editionsgallimard	1
lestage1	frederiquelangue	1
juliendupredebaubigny	francoisducrocq	4
clairesaulou	jeanchristophepeyssard	5
christinekosmopoulos	juriconnexion	1
maximeaudinot	gaelbordet	1
chauvinbrigitte	marcmezzarobba	3
baratault	jacquesmillet	4
consortiumcouperin	durandaline	3
ratsimandravasuzanne	geraldineniateldacos	3
gwendalb	remiwatrigant	2
xavierleroy	heloisegazeau	1
2	griddock	3
gibierfrancois	isabellegouat	3
inradistodilehologne	agnesraymonddenise	6
nicolasdumoulin	imr	2
francoisetruffert	jonathancrequer	1
jeanfrancois	pierreboulet1	5
violainev	agnesletouzey	3
lacourclaire	pierrenaegelen	1
aymericpoulainmaubant	albrechtzimmermann	1
romainboistel	gregorycolcanap	2
pablorauzy	romainboistel	4
juliendupredebaubigny	romainboistel	5
darquy1	glize	2
minpicault	oliviermorin1	1
merlet	pascaltobaly	3
